symbol,published,source,title,url,sentiment
HAL,2026-02-05T08:00:00Z,Upstox,Hindustan Aeronautics issues clarification regarding LCA MklA deliveries; stock still down over 4%. Check details,https://news.google.com/rss/articles/CBMi-gFBVV95cUxOVno0dk82Smh5bTg1S0xwMkZjOEZjZ2JvcElFLVJrX3dEWHQ1Vl9vNXJaVTBiSmhQNkV0bjhYR3AzdU1MME9mZktPQ0xWaGhhTWlqU2RXWHRDU1AwbmNDTUU3M0hQZkJGaDR3ZTl5X0hKMXZYNkQ1UVZReGwtZHJ4RjFnNEFrZmE1UW5RdFZ0VG9TODRmdHV4djlDT096MVFuNmRTeG85VzFjQUVuZ1ppV1N2Q3F5eUwyZ1FqeGRreGFJSGc4TWpmWmRaZ3lPQUVRTXlNU0FMSzhBbktld2J0YkNILTRVTWNOWXg2M2hrUlFCV1UwN090SDlR?oc=5,-0.9504
PFC,2026-02-05T08:00:00Z,Business Standard,"Power Finance Corp Q3FY26 results: Net profit rises 6% to ₹8,212 cr",https://news.google.com/rss/articles/CBMi7wFBVV95cUxQclRkdGRwdWRUc0pyTDJJOENrcUd6X0VtZDdRQVdKUm85cXZQTUU1d29kRGd1emxUTk9pT1hKN2RDUDJ4UjREWXlPVUpKaUdBWjA2WUFyN1V4eFVRUVgycGxOX29felFycnZtR2VCcDQ2Y1dzd0FPMV83cUplbzJGeDc4WjRxTFZzSmFoTXU1MkU2VnFJT2s3MFZVNU1RWmtnSEdRNkRlLWFlTXYxZlpoWkxpaUNmekVCc2xZbE5nTDdhXzVVZVFkNU1acmRTd0FIQ2JTUGFOVFJqSWMxWVZXeERrRDBmVmRTLUpDRjhyWdIB9AFBVV95cUxPZ1JyOU4ya1MxNnhjMHI5ZGJDZWw4WVQ5QkhtTUFlVHV6ZFhxdUFVSjlFbHR6dU9DZmlYdS1fSEtSRVBoVlFFX2pWSWtkVWIwd2JsZndrUDNpVGI4eDI5a2VMR0t5SExPM0tGMDNyMnNUN1I4LXhRYjUzMzl0S0NtakJrNl9QTldMa0w0Yy1Dai1jTDYtTlNLZkFqV1NOS3JweEh1MEZLS2lSR3ZXNWhGcjBzZFIwU2xGN1VZS0lyZ05zNWVabmREWkFwS3o1RWR6dWF2eFFTRUtBc3QxeHpWeVNWcWxvd0dubGhENi1tVHdOXzZi?oc=5,0.9219
SHREECEM,2026-02-05T08:00:00Z,Univest,Shree Cement Q3 Results FY26 Preview: PAT to rises 153.01%,https://news.google.com/rss/articles/CBMibkFVX3lxTFBhMHdoZHUxM0VhUjVkdHVjaHlENG1PNW1UZEJveUpNUV80bDFJakNyTE9fRDlGR3c5U2JHM2dkdE41b2Nva1FOSXhCTTFNbGRDdzg0SUt0LTVjc1poV0VVZm92aXNFOGFXTHZib2N3?oc=5,0.8376
SUNPHARMA,2026-02-05T08:00:00Z,simplywall.st,Sun Pharmaceutical Industries (NSE:SUNPHARMA) Is Increasing Its Dividend To ₹11.00,https://news.google.com/rss/articles/CBMihAJBVV95cUxNVDZfSl9OaDdPTDlWZzRIQUQyZUxBNWdyWTgxOEFXc2p0MWZiVU90WHNxQWRLTGR1VHZqelJSN09JUVkwZG1ta25SN1JRbTM3Vk82Y2ZDNTdYc1FRRHJydDVSWUdBM3NWMGlTd3hyYUV4d25WWXlaTWVnOEx5SUhhdF9TbjJaT2JRNUdGdGxJb0pBeDhKTl9sSmF0OWlmLW53S2s3M3lVYUg4NUhsZDVUamtudjR6R3A5aFZwcGtKcWk5cnNlYkEzalZEdkR1UG8wRnFBeHd0R0JrUjAyWDUySndQTTlPZXM5aU9BalBQLVUyeXJGMk81VzZZeFo3VGZNbmNNUdIBigJBVV95cUxNQnM2RlBSN2ZSLUZTVTU5XzgwT00yb284TWpXVm9feVdxYTJTV2tlWkVJc1ZreGVOMFk2djR0VjNKNlZWVmNTUGFlb1UwbmVkMFB0VVoyMUV0MFBCVS1NOUtPa2xqVTZuSWp0LVEzZ1dJUlFmcFRBcnFrQkJHd2Q2eTh4UUxfSFJfMWtDOVFxMEQyckI4d3hmczlBbzFSNzZIZEtlaFpJMTctYzB1dWI0TERHZGFwdUt0TjhZaU9CNHVRXzNzaGdLM1RhelVqcjliUVVqNkRENjVMSGpKM3hSdnhQazROTS16YmpCblpXZG1MZ0xpelB5T19vWnd5bWo4YndqaGdGaEx3UQ?oc=5,0.9266
TORNTPHARM,2026-02-05T08:00:00Z,simplywall.st,Pinning Down Torrent Pharmaceuticals Limited's (NSE:TORNTPHARM) P/E Is Difficult Right Now,https://news.google.com/rss/articles/CBMi_AFBVV95cUxNQ3pNcUlHbE1pVzVXczFOUlZISksyZzFsQ055dFVBek1SbjA1Q3Nva19iOUtfWmN4Qk5XeWxqM0l6WkRtY3JZZ05SR2dRdThaLTVJaHRPTm56bVdnb19pUVBHbGNWaTlHVFgza2pyblYtRkM3VmlvZDd1UVloemVZUG5rUGVmWVVaMnpxM1NVMzVabVFWMEVBTEZJM0tVdnBjd1c0MXc0dnRzNFdYa0h6d1lkV2xLUkxaVDd3b1dCOGNZSHVGRkpjR3g0VXhyem5BU2k1Ym9rQVFqZXFDRU43S0xwTUc0SjJZaGtNSDlRUkVCN24tRk5rejNMZmnSAYICQVVfeXFMTjRHTHhTUHF4N2JlYWp0QUpHczQ4RHQ3c0duN1d6aGVYc21rdWl5NGU5YnBURl9QT1lxVEQ4WUxLbkYzcTV0cVh5NlBXS041am12VmFTT0VLRHZNZ2podFNSYW9OM2Y3WDBhWlhpbDkxRzA1bmc4WGtlQ1NpN2x4Z0lJQUhPc0JJRXA4MFN2eVl6RGdscUhSUkhVSGlZdVpmQjJybkhycXN0QzRFMFR1M19xcnRmVVdIcjdQU05UV3dpa2dLeGN6VE4wTVFzWjJTT2VKX1dJWUpyU1R6RlNSOXE2WWtYdHhieTlYSThTRTl4STA4SVp0Q2RFeThaeVRTWkx3?oc=5,-0.5012
ABB,2026-02-06T08:00:00Z,new.abb.com,ABB launches new share buyback program of up to $2.0 billion,https://news.google.com/rss/articles/CBMinwFBVV95cUxNNFFNRG83UHBEODFMS0UxZUJKQll6SFlGX0V2RDN6ZjlaaHZHMTBUekNzSno4YnZ1Wnd2dEFXcXZzSmdjbUJnNWVkNWwwVmxfX0Q5S0I5ZmlOclczS3JoTG1lMjVzVy1pNWIyNkZaejFrWkRGU0g0ckZwRFpFSUZrOEMwVDNXMmd4VFRjalIwaFY3eUVncFVVQnNFNFNMRmc?oc=5,0.7903
BOSCHLTD,2026-02-06T08:00:00Z,simplywall.st,Is Weakness In Bosch Limited (NSE:BOSCHLTD) Stock A Sign That The Market Could be Wrong Given Its Strong Financial Prospects?,https://news.google.com/rss/articles/CBMi0AFBVV95cUxQYzhZZWtQc1JsQmhRZTlmcnAtZmRQMTN6OEJXUmdkNW9sd2FVRjl0WTVjRjJKR2V0dERPdVRTOWU5YnVMZk4zWnRpVEZIN290WnVlN0VEU182dl9fcUxLc2N2a3YxZUlST1pBdzVCYWJmbW9jdFRxUmJlcXY4UEgzRFI4TWZaSkZlVTZHQnRqMXVjaEdESjVVenVrLVJJMEdJZVUwOGhheHk1TFRmakJLUkplaWZRR1hJYnJuSHJwSjVIOTVTVUpLeG1ycDYzMml30gHWAUFVX3lxTE1tOGxVR2VLV1c4TlVYQXlIckk2Ry02ZmNNNDFiMllXX2Nrc1ZuYjFocUFuRzhOQzdxOG1UODBaOHE4Z2RwQmRIcms3MTBtVlNsWXhGTDQ1QWdDSEhhUDhkdk1jRldILVBCdG45Y1R2NFFPMW91X0tiWG1IV2VXcU5mbzAwREZKdFpsM1FQT0JaYzN3aHNIaVpHMDVVdEJXdzNxQVRtWDExZWJPcjd6TDRHNjk5Q0VIT3Rub1dUa0l2WHlEanpnbUl1UGQ5Z3QycTkySFNEZlE?oc=5,-0.9250
IOC,2026-02-06T08:00:00Z,Business Standard,Indian Oil Corp shares hit 52-week high after multifold jump in Q3 profit,https://news.google.com/rss/articles/CBMi1wFBVV95cUxNZXpqNVNtWU5jMHVwVzZVUEdEQVFHRlJYTzNIS09Wc0lscl9uR3NPa1dueHl2a01GZnRaN1BEUlhmR2M5cVJSSlN0V0hwUnNiQjR2cVZSbGhoUHFrUGtkZ0kzWG84N3NkelVscC1wR3pVVDJzU3JKenEyMlNzck5PdWU4aS01dXBPMmNkc2pNQ29CWDlwWnlfWE5uQWNTWnZHZy1pOWlnRWV5SlJ5TjU4WEE2VVhfNldCNWdGVTFCTDhJaW9lMzhDMHlEMnBxM1pVZmtybzJsNNIB3AFBVV95cUxPTW1BaGp3eF9SZHdubFJYNEh1SXlad25EcFpQSFBGUk9NNTNoWFhtUTBlb2pMOER0ZTUyU19VRmNpaTdEdnFvUmRKaUNzdWE3NkQ2c3JfUFJIMlNJRXRDcHhXU0p2MnlBOUFlbEJOdUNDc1dtay1QM0VmTzFOYU0zRnV2UHdFdG5uc211bFBpd2FTSUtjeFdnb0FpSE1SeFhCbG1JQUY0ZFJTOWVia2t1UHZlZnA2TFdNVzNMNDFZX01aTndQY1pPV2ZodkdCZlJRQUx0cmZ2RzVkVVBn?oc=5,0.8894
PFC,2026-02-06T08:00:00Z,Reuters,"India's PFC, REC will merge to create large state-run power financier",https://news.google.com/rss/articles/CBMirgFBVV95cUxNT3JPOUtRN0tPcy12VHY2d0NaNWE3SXE2QUxVLUFLQUxTbG1JQmpEbHZ5dnU2eGNPaWJkc2tDLUdEcDM0ZlBTbndibVItME5ORDUyUm5GcXVjWjU2ckN6alU5VVpLZHpNcXM5M29pRGc3bHpGOXBsVWJDb1lWcTB0UUZGbVBxazJyM3UzVm1acEZKS2ZySnJNTTBtZURRMHBDb1pRdkFpY2E2X01vNEE?oc=5,0.0343
RECLTD,2026-02-06T08:00:00Z,reuters.com,"India's PFC, REC will merge to create large state-run power financier",https://news.google.com/rss/articles/CBMirgFBVV95cUxNT3JPOUtRN0tPcy12VHY2d0NaNWE3SXE2QUxVLUFLQUxTbG1JQmpEbHZ5dnU2eGNPaWJkc2tDLUdEcDM0ZlBTbndibVItME5ORDUyUm5GcXVjWjU2ckN6alU5VVpLZHpNcXM5M29pRGc3bHpGOXBsVWJDb1lWcTB0UUZGbVBxazJyM3UzVm1acEZKS2ZySnJNTTBtZURRMHBDb1pRdkFpY2E2X01vNEE?oc=5,0.0343
SHREECEM,2026-02-06T08:00:00Z,scanx.trade,"Shree Cement Limited Announces Board Meeting for Q3 FY26 Financial Results on February 6, 2026",https://news.google.com/rss/articles/CBMi4wFBVV95cUxNUkVrdm91UUltcmJQY1EyaEdJcVBtcWJqMDJFLVB4SXByUzh5UDY4dGxxTWVCYzlVYnZpOUNEZDJ2RHZqRUJUNnZqRld1OUVXbXZaTllYRFJyMDN0cG1sU1dWdWE1NnN4YTVUa3JRMTFIUEtmelduQW1tM3BrWmx6SzU4Xy1zazRmYkxsNmdvVHVubS04bmNKSDZuOEdSUHd2NW5mN3pmWVZRZGVRYWlhb3VYbE51Y3ZNQ3BjNDBVRzVScjE4VUs3WWk2a1gzSE5RTnZmckFWZzRHMk9McHltYmRxdw?oc=5,-0.0255
SHREECEM,2026-02-06T08:00:00Z,The Economic Times,Shree Cement Q3 Results: Cons PAT surges 38% YoY to Rs 268 crore,https://news.google.com/rss/articles/CBMi1wFBVV95cUxPOEJMR0EtMzU0U0FVdUJuUHF5U1g3MWVtTkhFOElMenZGb3RseGxiZW1fUzlaS2N0dkZnVmkwbVJpLXZWVVVDaHUxT2JCamxnRGF0VWVzNXZDZlo0VU1TcnpBcmRfQXU1ZFF1aGNZZEhQbjNGMEJzZWlid2JDUWxaLWdWMG4xMzQ3NW9fMGFjcGYyYjdEb0pvX2didHRnRkdabjRPZTl4UERpR1hkTGY5S0V6MlRKdXlXelpreldtdEpNMjV5a3Z2ZjlNbHA4WXVRbE53dTdOUdIB3AFBVV95cUxNckQ3S2MxMk5iQ0JFTERBcVNhRzhDaFJiSkpYUXBXOFdRcmR1NENPUWNUbmlJTzJib3ZYZXIwbzJuNi1mMUVmUXlYb3hUWUhkakp2RlFxTE1vSTV3cG5xN2pBWURNaG5jcXRRdTBEcVdadDBSOEJfaXNmUlhwU1VNYXR5R1hJZDFNZnE4VmoydWFaZmlad0QxMjVrOTl1cXBrZEhKU0hwLUZOTHZBYmRab1VhN1ZTeEZMTHU1cGxKNWN2WUVRa2k3Qks2U2xYRm1aaFEzMmFtOGJMXzNR?oc=5,0.8695
SHREECEM,2026-02-06T08:00:00Z,cnbctv18.com,Shree Cement Q3 Results: Profit jumps nearly 38% YoY; margin contracts,https://news.google.com/rss/articles/CBMizAFBVV95cUxOSWhSS3UwM1JTZ3RWZHZYTzc1alNrLUhzX3FqdkRkekMwdlR2RWd1V1pMTzZFb0UyYlFudjFxVEdSYlBOcEc5WkFNX0RFRlI0dVdKeEhIaG9IZ0FhYU5LUWkzQ01CbmEyeTdRN09ISVB3dXhCRVlheHVvc1I5VGRfRzZ6d1dFREhEM2NBUjh2bk94eUQ0cnkzRWVJaGh1eUdoUlNXV3ZiSlota3RTSUlpR09YVHl5U2RuSDVyWVFDalV3T19oM19ONlZtRVbSAdIBQVVfeXFMT2dEV1doZEpCTEpPRGNwajJ2VzRvNExxZ0s0dm11UmRCRV9wTHFBMkxUWmo4OUFBQUszenYxN1J0T3VlNHlTMExWMjJpUnVxNDdTTFlMZ3J3VlZBcUVhNXZpWkJ0Zlg1Tzk4N1E5M3lnVkt2aXFJczFXTl9GSUx3aHdZMmNYNlQzRHZUQ2M5cjJ2c1JXcW03R0dTSHhqMklxMHlkSllBMlF5NVZISkdOWGMtOEVORG04enpwZGNzaUoyRERCWldFWkdtdS13eW1fVkFn?oc=5,0.8775
HDFCLIFE,2026-02-07T08:00:00Z,simplywall.st,Not Many Are Piling Into HDFC Life Insurance Company Limited (NSE:HDFCLIFE) Just Yet,https://news.google.com/rss/articles/CBMi4wFBVV95cUxNN05NZDRrS2NPWnl4d2dqbzdmdkV1Ql8zaWFlUFctcW8zUmhsZ2YwUlZ3U1BDMEpJVXU0S1R1T3R6d25KYk1vcG1UcS1BblE5TTRIVWZDUGQtQXZfOG5hVGVvMjJ2T0Y1MWNVMkJIdW1CZ3ZxNERwZjZEUndhV19STnEyQjlGTU1oS1M0eDZtS3BzZExBVXVScjR4UzVOTVBYOF9wZEk2VmktNTZ2TlF3UEE0c3U4OHgwS1BPVDdNYldoX1A4dk1EUTJiajQ0eldCcmdzLUZMcUNFdEFQZkF6eFV3NNIB6AFBVV95cUxQTWVEUXIyRHFNTW1Bc2JRbHZLcGkxOEhlVEJaX0xEdU9yZmVOODdXeE1BUlItTkFNQTA1ZUVLVXNwX3B2bHlHVTN3VWh2azlmU1Jac2F4R3VfLXNLU3ppc3BGcVJmMndwblNCa3NiNVhLRkcwd2dIYzVPbGFvd1J1NjZncExzY2xLeVhkRFA2NGJhd0FxMTVTejExOUlOVjZNcnhJaEN6eXRhQmtOZnRmYUNsbE9nVV9IejYzNkE2SGtWSGRJWVpwZ0ZNZjItSkhDbnpHS29ZYnpYWHEzcjlZR2dDaXJRa1Zh?oc=5,0.0445
INDHOTEL,2026-02-08T08:00:00Z,simplywall.st,The Indian Hotels Company Limited's (NSE:INDHOTEL) Shareholders Might Be Looking For Exit,https://news.google.com/rss/articles/CBMi4gFBVV95cUxPMU9NN1E4N0Z0TW1yRzR0Q0ZBaDdnSGVBOE5JTzNNSGtReHZPWVVSWVY2dURMVW5BaFhHcXM0dnpuM3hwbnZuWk5oLWNSUEdFN3d3YWNsdHZCNmhBVFEzLWFkWVNreHctOWFpdlZBMFEwVXhObmdNejF2ZWd4TXdDSGR0WXBZZnppT2xMOGZIajVmcnhWQW5WaHVpMlBBRTlDOTBBX1A0dms2aFFUSjd1Sk9aSk1UaTJSM0Z0MkJLNFpuRXVXOVE3endzMGkxRUhac2ttY0g2anVlLXgxRFc1YkZR0gHnAUFVX3lxTE9JOWNCY0RXcHFjMU5iblBXUnZOdGVwVlIwLS1USDlWeWNaWjhDdEJVLW9aSTZMcmtIeFdWeDRnMXhlT25hWkNGX3dVMWJMb3lTWnh5Q0FMRFFoQnlvaHFiM1daa0lsSkxWT04ycGtOMGdZWDNiRzY2cWh4eXFhQndQYkVNOTdzSnNYTkt1dkdIWC1yTGVhbmJPZ0hUcmF2dXVHcFlPeE1ZTE9vcEpzOC1UakdBRWp5X01qaC01ZTFFRHV5N2w0bUhVUm9xWDJjRzZIOFoxakotVjlIdXhlTGt1a3RQUE94WQ?oc=5,0.0082
LT,2026-02-08T08:00:00Z,Upstox,Larsen & Toubro share price rises 1%: Check what the infra major said on data centre capacity,https://news.google.com/rss/articles/CBMi5wFBVV95cUxQQUgtQ0FnM0U5SWRUZE5JZTZaSldtT3NOM0FjdG96NGhDYkVFdThrdEFXdDVzcjJUbmxyM3VwbVczOVFRM1Y1dU42RnU1QlNjTUhSS2pIWVhLSWZaVFppZ05QeUZVMXNGdHBOaklHLUg4Y2FxMkNLckNOR01fQnVsRWJpNlpUYU1lZEhuVmpaazFLSS1Na3dRNkIyQXlmQ0RXSnVVaFhIRG1BTEZ2b3NublVTYkdncU4wNzgwdWl5Qjdpem5ST2VBSnFpR05JakY1c1V6dDVGbDVXZThmajR3ZUhkQmcwZlk?oc=5,0.0606
APOLLOHOSP,2026-02-09T08:00:00Z,Univest,Apollo Hospitals Enterprise Q3 Results FY26 Preview: PAT to fall 1.72%,https://news.google.com/rss/articles/CBMiggFBVV95cUxPRFhBcllfbVJoSjJrWDdGUHY5UnZGZ0hOZml3MGtWNDFybTN5SkJQZm93azJhYkpNSWt0OEUtTHo5SHE3cjNZN0RrZDZRRThRY0xJajYtSkVrdUFKX2ViczNUZENoeDZjOHVnX3ZhaDZmbG1sWHhsdlNLM2RkMFEwRkln?oc=5,-0.9600
BRITANNIA,2026-02-09T08:00:00Z,Univest,Britannia Industries Q3 Results FY26 Preview: PAT to rises 18%,https://news.google.com/rss/articles/CBMieEFVX3lxTE5ZS1hYRWRfVnIzQ1NLbklRV1hzOGY3M0VyR0EwVXpibXZwWUVJNkRPeHJ4b0FnS0t4N2hkWWZYa0ctMHJ2S3l6VWtFTlBOVVVQRlREX0tsN09zRU5aVE14QjVjaDFaMl9mSmt2LW5xSUw2UHhLUldkVw?oc=5,0.9094
JINDALSTEL,2026-02-09T08:00:00Z,Business Standard,"Tata, JSW, Jindal Steel at new high; rally up to 18% in 1 month; here's why",https://news.google.com/rss/articles/CBMi0wFBVV95cUxPcjBqWUhwYVQwUU9xQ2NndlVVdWhiZ096YU5tRld2dzJQbkFUVGFSVFBvaWFHNjhuRElWQVlFSHZRNFAtMWh1cXNDRTJjd2w4M3NkMUt6WkQ1WmtMWlN2WDZrQWo0V1VtTV9OOTNtQUdMWEUwOElwazdGU0JoNWxqVWdBV256TlRGUnpPSDFPR3dHdWxkOURyNGV5MDRjNlZiZmIwSVdwVWh5TDNtUFI1MHVhbTZRcGR0ZFBnSTBhOExPMHhfZFBZSXVXR3VUcjVGZktZ0gHYAUFVX3lxTFAzUjcybmFmRWhraDEwTnNJcUwzSTA5M0VCT2Iwb0FocHRzNUltaWpOLXpaVU9oX0lIanRiWmdLQ0V5bmpXb1lvZVFGTjNZLWpKVHlpSWxNeTJxeTE4ekN6dzJoQWV4cFFlR2NwMjNucXhfZGc4RjlDbTlOaEQxcXBFclR2VDRTM1NocW9SdF9janpWUXBia3pZUEhXVTQxUXUzbjZQMUNkWm5QeTFDNG9Qc3JTcTAxWFkwSmY4dzBkQlZWVk5qOWkxYVh5Vk9HRlpicHpJeS1FRA?oc=5,0.8934
MAXHEALTH,2026-02-09T08:00:00Z,Moneycontrol.com,Buy Max Healthcare Institute; target of Rs 1300: Prabhudas Lilladher,https://news.google.com/rss/articles/CBMiygFBVV95cUxOTW40ODloNkZGcHRjZVBCMUR6bDFJS0dqaVZ2MmNZeEhNSmZMVXVLczVPQ0ZKUEhhVFc1SDdmdTdQOHdQX3J2ejFCZURBY3lXR2ZrSWNfaUg1eWpFOU10bTRja0M1dVdCVEdtRDExODFNemwzLXRYY0RDUV85MTd3ck56NW5mbEhObFRjN2hrNjdPcTdOQnhkRzg0YXpEUWY4dl9kbTRJZGlCb3BkWFNIUG1wS2lKVGpNeHdLYzU0cWhjR2xXNXBYeHp30gHPAUFVX3lxTE9ZY0RyaVdjWHFTc25Oa2llNlZCX2NiNkRSR1VMb1VDQTNoQUJEN01CX3ZHVFBsM3NMMThvU2tCNXRzdEdZYk85eTN0X3RrZG1iekM5T3lUUFkzaWwzWWt5UGlLcEFmS0U2SjlrM3dGQ0doTlhPUmJUN0ZQTEJLVTB1b3FmcE1PdHJNMlNBVzJDbDJraTlCdE9pakp2WXNERXpGUUMtN3NfTUhFQ0lhWlo0eXh2Nk05VUtpTzQxVzNMTFZjQXA0dFVmamdCRDJabw?oc=5,0.0683
PFC,2026-02-09T08:00:00Z,Moneycontrol.com,"Power Finance Standalone December 2025 Net Sales at Rs 14,655.84 crore, up 12.36% Y-o-Y",https://news.google.com/rss/articles/CBMi5AFBVV95cUxPUlViQmdpblktMWVTdy1RMHZkd3NqT1VVRDNxWEVENjhrLUJ3SlFyTHlkV3FWcm1fVkFSVG1hTThmNk4tTnlidVpBdDhIN3FWYXRSb0hJRFplOGtBR0lLUXY0S21DLXRNX2Z5MGlsSGhicE93aHk0eVc5VU1MbVd3VjFybUVTMWZuenVWc1U4RElyLWNPazB6QUFUdEwyQU5uMkdkWXhZclFNMUREaTV6MWwwd2ZhV0h2clJvUmsyempMWFFaRklGWEpUaVh3a3dzTzBGa25TMlA0cXpySS1fX3Q5elHSAeoBQVVfeXFMTlBfOGVJeUJtSkhtcEwybzRFU0ltVXVieWxjMUdEMVlSczJBYjJ4OHdvWXlja3lMVlJ2UjBTMWU0S2l5SjE4Z1pWRUI2cjY1a21RY1cxakZNX1gtaWtsekhoS1AwdTlfYzdFNUZUMmY5QTdqYmlseEx2bW9FYm9UWHEyQWxJalJHa2ZEcDVtd3hkVDVkUC1rcVZMTUg1YUpXclVmd0xXMkNTMVZrUkY5eE9VVHY4MkViTHlBaWhDMzZIbWpOeUlpV0Z6SXV2ZDQyMV91TEdDbVhuSW85elpyVFNQZHpRLWhVMlZB?oc=5,0.9293
UNITDSPR,2026-02-09T08:00:00Z,simplywall.st,United Spirits (NSE:UNITDSPR) Has A Rock Solid Balance Sheet,https://news.google.com/rss/articles/CBMi5gFBVV95cUxNTUg4UEY3UXJiVEd0ZDdjaHVYVlBlbjc3SE5JMExNcDdOb2ZzNWM2a25IbWNyU1IyUWlpanBEOFVndWtJeEQzdFJFUW96Q3NCVUYyVTc5OE9OTUdKTlBqTFJDN2RJcWJhTFhVZ09MS1NNV0VObkg4QWVfSWJoS1J2anBteXI2VFZ1c012bHlQNENlRjhERmR1akM3SFhVLTVfa3d5Zmt1ZjlqNjB0NGotSnlhWHhfUHdMcHZMSDJUR25QLWNZS0RHUUUzbzJLQ1RVUFZTNGY3bGNCX0pFb2kxUHM0aGU0UdIB6wFBVV95cUxPbEFqbHVZLU1sTnJtLWNZLUZxQno4YXlWZklGOEx1OGRUdVVxaS1zelM3MDBKMlRIQ0RVSmdIS3o2MFFXWVg1d3h5MXFQb1NDWi1jLXB3XzRFOU9vZ2JWWldqNmd1TU5fY2J6RFIyTUk3SnN3VEpqS1VSdUNMOEtfT0xPVk95MWx3ZmxzZHY3eTFHb190dTZaNm5TYm9uUXlTWGYtUmRvQ19oanhKM0NNc2VTR25vaF9jelZPcXFQTTh4WlZVLUJRaXVTa3NMNklkcDRFNlFXM0NoYXFwZ0xjbnJaUmFYaGVOaWpj?oc=5,0.8638
ZYDUSLIFE,2026-02-09T08:00:00Z,simplywall.st,Here's Why Zydus Lifesciences (NSE:ZYDUSLIFE) Has Caught The Eye Of Investors,https://news.google.com/rss/articles/CBMi9gFBVV95cUxQc0FJOEljWko4MEZFRkd0aWwzV1JIU0kxWFg1dWg4QVVHaUN3N1IxY01kNkFoaGZCbDMxd1U5SXBvX2Vnd25xU2dHMzZqdkNUNFc4a0loVFhLM2RIbTVCTlpiVFY3eXV4aE1ZSm5aOWE3eGtEWGhORkRwaE1aVnNBWmcyUGxJbEdqcDh5ejhLQkRSc292QURIY0UwMHd1V3VGS09VdThmV0dHMTdPRWNQR2JOQmZxcllfWGdWRXJmZDRZUVNCZ3NybGo4T2dJNWNVUEwwa25GTEhHSEtSa2s1eWVaMDFRenAyWEpSbTZrZlc3UC1FZFHSAfsBQVVfeXFMTTJDX0VISkV1MXhDLWtPT1JqUE04OFFKbkM5LUxNNDJJaW5la3Zwbzd5STdhazBrZElJeTlfenhac3VxWGtDNzMzNVp0R2ZfRGtQV3ZuckhaTzlxcXpZakpaQ29zYkF1UzBzOFhGOHNySVpSc01hX1FBUnp5UE84M3lmN3pPMG1OdldkUTkySlo5ZnlqWFpibFppLWJyaWx6U1NzVEYtalRqN0VMcnZIUXJsbEJtRzFCWW42REFVLXFITzFPaWsyU3BkelVBcFY3VzFPTEI5TGowcmR3MzFka3BTdk5nYmJoQmZQVGRxYUhUMHpyc1poWTFPMVU?oc=5,0.2231
APOLLOHOSP,2026-02-10T08:00:00Z,The Economic Times,Apollo Hospitals Q3 Results: Profit rises 35% YoY to Rs 502 crore; Rs 10 per share dividend declared,https://news.google.com/rss/articles/CBMihgJBVV95cUxPRGNUQ1RtOV9TaTBRdF9qTHd5R0Z0UUJzQ21VRjd2cDE1N01aWmdPOEdDTXNzTWRaVk16RWl3dF9QSko2WlBMRjcyZ2ZtZXphMUl4ZEN1c3pISmx2ajVLM1lkQl9YR2pRSTNTVWFyaG16YUtNODlIVkwzbFlJaXJEYlVEbnE4M1ZxdjNXc1V0U2ZQTUtmZllma0JhM3hFY2UzT2J3VEttU3lsMjZtcmVZTzg1X1c3VTItblMyY0hRbHdWMUE5bWs5TDFoYVJDX0VNVjV6MVRVNjBWTFhIZFVJZjNJNXJRMElLbXNRMVVFR1ZqaW9DdXlsRDkzSjlSdkxFc3A3WE5n0gGLAkFVX3lxTE9sLWZhTjdOZEViUGYxcHZLOTZiTWczYUxNRElpdVBST3lOS2ZEN1JWczY1ZldTaGxzdV9MbFppWWloektLRHJYb20xWTZsY0tPeUJpaWlwazJHSnV6a0p4UE9WUEhLMi1pNkxZaWRvX0YtZ1BtMl9lSGpEcm1SUkRSMzZ0dzBvQmlFOWhFVXJKTDJxUldlcGlJVDQ1Yndxc29DWlBOeFFWZVpEZ1pCMUkyVURyUnNGT282dFYwMU1tRVZ3OXRXaG41MWFJRVVpYXZuX3lkMnVaTFVqV1QtaGUzbGtFYnNkR3VIeG5ZVEZDS19OWXMzc1E4ZHgzMXlnRS1vbWduRUpYcG1PUQ?oc=5,0.9008
