symbol,date,kind,value
PIDILITIND,2016-08-24,dividend,0.25
PIDILITIND,2017-08-23,dividend,2.375
PIDILITIND,2018-08-21,dividend,3
PIDILITIND,2019-07-29,dividend,3.25
PIDILITIND,2020-03-13,dividend,3.5
PIDILITIND,2021-07-27,dividend,4.25
PIDILITIND,2022-07-26,dividend,5
PIDILITIND,2023-07-27,dividend,5.5
PIDILITIND,2024-07-24,dividend,8
PIDILITIND,2025-07-23,dividend,10
PIDILITIND,2025-09-23,split,2
PIDILITIND,2026-07-23,dividend,11.5
PIIND,2011-07-08,dividend,0.4
PIIND,2011-08-17,split,2
PIIND,2011-11-17,dividend,0.4
PIIND,2012-09-05,dividend,0.6
PIIND,2013-04-12,split,5
PIIND,2013-08-19,dividend,1.5
PIIND,2014-02-21,dividend,0.5
PIIND,2014-09-03,dividend,1
PIIND,2014-11-13,dividend,1.2
PIIND,2015-09-08,dividend,1.3
PIIND,2015-11-17,dividend,1.2
PIIND,2016-03-22,dividend,1.9
PIIND,2016-11-16,dividend,1.5
PIIND,2017-08-30,dividend,2.5
PIIND,2017-11-09,dividend,1.5
PIIND,2018-07-30,dividend,2.5
PIIND,2018-11-09,dividend,2.5
PIIND,2019-08-29,dividend,1.5
PIIND,2020-02-24,dividend,3
PIIND,2020-09-17,dividend,1
PIIND,2021-02-11,dividend,3
PIIND,2021-09-06,dividend,2
PIIND,2022-02-14,dividend,3
PIIND,2022-08-25,dividend,3
PIIND,2023-02-24,dividend,4.5
PIIND,2023-08-11,dividend,5.5
PIIND,2024-02-21,dividend,6
PIIND,2024-08-20,dividend,9
PIIND,2025-02-14,dividend,6
PIIND,2025-08-07,dividend,10
PIIND,2026-02-23,dividend,5
PIIND,2026-08-07,dividend,10
PNB,2005-02-25,dividend,0.6
PNB,2005-06-16,dividend,0.6
PNB,2005-11-29,dividend,0.6
PNB,2006-06-22,dividend,1.2
PNB,2007-02-14,dividend,0.8
PNB,2007-06-07,dividend,1.2
PNB,2008-05-29,dividend,2.6
PNB,2009-06-04,dividend,4
PNB,2010-02-04,dividend,2
PNB,2010-07-08,dividend,2.4
PNB,2011-06-16,dividend,4.4
PNB,2012-06-14,dividend,4.4
PNB,2013-06-13,dividend,5.4
PNB,2014-02-11,dividend,2
PNB,2014-12-18,split,5
PNB,2015-06-22,dividend,3.3
PNB,2022-06-22,dividend,0.64
PNB,2023-06-23,dividend,0.65
PNB,2024-06-21,dividend,1.5
PNB,2025-06-20,dividend,2.9
PNB,2026-06-12,dividend,3
POLYCAB,2019-06-18,dividend,3
POLYCAB,2020-03-12,dividend,7
POLYCAB,2021-07-12,dividend,10
POLYCAB,2022-06-21,dividend,14
POLYCAB,2023-06-21,dividend,20
POLYCAB,2024-07-09,dividend,30
POLYCAB,2025-06-24,dividend,35
POLYCAB,2026-06-19,dividend,47
POWERGRID,2008-03-10,dividend,0.2812
POWERGRID,2008-09-01,dividend,0.3937
POWERGRID,2009-02-04,dividend,0.2812
POWERGRID,2009-08-21,dividend,0.3937
POWERGRID,2010-01-11,dividend,0.2812
POWERGRID,2010-09-07,dividend,0.5625
POWERGRID,2011-02-11,dividend,0.2812
POWERGRID,2011-09-06,dividend,0.7031
POWERGRID,2012-02-13,dividend,0.45
POWERGRID,2012-09-05,dividend,0.7369
POWERGRID,2013-02-15,dividend,0.9056
POWERGRID,2013-09-05,dividend,0.6412
POWERGRID,2014-03-04,dividend,0.7144
POWERGRID,2014-09-04,dividend,0.7369
POWERGRID,2015-03-09,dividend,0.3881
POWERGRID,2015-09-07,dividend,0.7369
POWERGRID,2016-02-03,dividend,0.45
POWERGRID,2016-09-08,dividend,0.8494
POWERGRID,2017-02-16,dividend,0.5625
POWERGRID,2017-09-11,dividend,1.8844
POWERGRID,2018-02-08,dividend,1.3781
POWERGRID,2018-09-10,dividend,1.575
POWERGRID,2019-03-14,dividend,3.2794
POWERGRID,2019-08-19,dividend,1.4062
POWERGRID,2020-03-16,dividend,3.3525
POWERGRID,2020-09-02,dividend,2.2725
POWERGRID,2020-12-17,dividend,2.8125
POWERGRID,2021-03-08,dividend,2.25
POWERGRID,2021-07-29,split,1.3333
POWERGRID,2021-09-08,dividend,2.25
POWERGRID,2021-12-22,dividend,5.25
POWERGRID,2022-02-16,dividend,4.125
POWERGRID,2022-08-19,dividend,1.6875
POWERGRID,2022-11-14,dividend,3.75
POWERGRID,2023-02-08,dividend,3.75
POWERGRID,2023-08-08,dividend,3.5625
POWERGRID,2023-09-12,split,1.3333
POWERGRID,2023-11-16,dividend,4
POWERGRID,2024-02-15,dividend,4.5
POWERGRID,2024-08-16,dividend,2.75
POWERGRID,2024-11-14,dividend,4.5
POWERGRID,2025-02-07,dividend,3.25
POWERGRID,2025-08-19,dividend,1.25
POWERGRID,2025-11-10,dividend,4.5
POWERGRID,2026-02-09,dividend,3.25
POWERINDIA,2021-05-19,dividend,2
POWERINDIA,2022-07-14,dividend,3
POWERINDIA,2023-08-10,dividend,3.4
POWERINDIA,2024-08-14,dividend,4
POWERINDIA,2025-08-13,dividend,6
POWERINDIA,2026-08-21,dividend,8
PREMIERENE,2025-02-14,dividend,0.5
PREMIERENE,2025-08-01,dividend,0.25
PREMIERENE,2025-08-29,dividend,0.5
PREMIERENE,2026-05-08,dividend,0.75
PRESTIGE,2011-07-21,dividend,1.2
PRESTIGE,2012-08-30,dividend,1.2
PRESTIGE,2013-08-29,dividend,1.2
PRESTIGE,2014-09-18,dividend,1.5
PRESTIGE,2015-09-23,dividend,1.5
PRESTIGE,2016-03-30,dividend,1.2
PRESTIGE,2017-09-19,dividend,1.2
PRESTIGE,2018-09-10,dividend,1.2
PRESTIGE,2019-09-17,dividend,1.5
PRESTIGE,2020-03-19,dividend,1.5
PRESTIGE,2021-09-17,dividend,1.5
PRESTIGE,2022-09-19,dividend,1.5
PRESTIGE,2023-09-14,dividend,1.5
PRESTIGE,2024-09-23,dividend,1.8
PRESTIGE,2025-09-03,dividend,1.8
PRESTIGE,2026-08-13,dividend,2
RADICO,2005-10-28,dividend,2.2
RADICO,2006-09-14,dividend,0.5
RADICO,2007-09-17,dividend,0.5
RADICO,2008-09-19,dividend,0.5
RADICO,2009-09-04,dividend,0.3
RADICO,2010-08-31,dividend,0.6
RADICO,2011-08-30,dividend,0.7
RADICO,2012-09-17,dividend,0.8
RADICO,2013-09-20,dividend,0.8
RADICO,2014-09-22,dividend,0.8
RADICO,2015-09-23,dividend,0.8
RADICO,2016-07-04,dividend,0.8
RADICO,2017-09-21,dividend,0.8
RADICO,2018-08-24,dividend,1
RADICO,2019-09-19,dividend,1.2
RADICO,2020-08-21,dividend,2
RADICO,2021-09-20,dividend,2.4
RADICO,2022-09-21,dividend,3
RADICO,2023-09-14,dividend,3
RADICO,2024-07-25,dividend,3
RADICO,2025-07-24,dividend,4
RADICO,2026-07-24,dividend,9
RECLTD,2008-09-08,dividend,1.125
RECLTD,2009-02-26,dividend,0.75
RECLTD,2009-09-03,dividend,0.9375
RECLTD,2010-01-04,dividend,1.125
RECLTD,2010-08-24,dividend,1.3125
RECLTD,2011-02-11,dividend,1.3125
RECLTD,2011-08-30,dividend,1.5
RECLTD,2012-01-30,dividend,1.875
RECLTD,2012-09-04,dividend,0.9375
RECLTD,2013-02-08,dividend,2.5312
RECLTD,2013-08-28,dividend,0.5625
RECLTD,2014-02-20,dividend,2.9062
RECLTD,2014-09-02,dividend,0.6562
RECLTD,2015-02-18,dividend,3
RECLTD,2015-09-09,dividend,1.0125
RECLTD,2016-02-17,dividend,4.5
RECLTD,2016-08-22,dividend,1.9125
RECLTD,2016-09-28,split,2
RECLTD,2017-02-27,dividend,5.25
RECLTD,2017-09-14,dividend,1.9875
RECLTD,2018-02-15,dividend,5.55
RECLTD,2018-09-17,dividend,1.3125
RECLTD,2019-03-11,dividend,8.25
RECLTD,2020-02-11,dividend,8.25
RECLTD,2020-11-13,dividend,4.5
RECLTD,2021-03-18,dividend,3.75
RECLTD,2021-08-13,dividend,1.5
RECLTD,2021-09-16,dividend,1.2825
RECLTD,2021-11-11,dividend,1.875
RECLTD,2022-02-15,dividend,4.5
RECLTD,2022-07-12,dividend,3.6
RECLTD,2022-08-17,split,1.3333
RECLTD,2022-11-07,dividend,5
RECLTD,2023-02-09,dividend,3.25
RECLTD,2023-07-14,dividend,4.35
RECLTD,2023-08-14,dividend,3
RECLTD,2023-11-13,dividend,3.5
RECLTD,2024-03-28,dividend,4.5
RECLTD,2024-06-28,dividend,5
RECLTD,2024-08-09,dividend,3.5
RECLTD,2024-11-08,dividend,4
RECLTD,2025-02-14,dividend,4.3
RECLTD,2025-03-26,dividend,3.6
RECLTD,2025-08-01,dividend,4.6
RECLTD,2025-08-14,dividend,2.6
RECLTD,2025-10-27,dividend,4.6
RECLTD,2026-02-06,dividend,4.6
RECLTD,2026-03-20,dividend,3.2
RECLTD,2026-07-31,dividend,4.25
RECLTD,2026-08-14,dividend,1.55
RELIANCE,2005-05-12,dividend,0.9287
RELIANCE,2006-06-01,dividend,1.2383
RELIANCE,2007-03-21,dividend,1.3621
RELIANCE,2008-05-08,dividend,1.6097
RELIANCE,2009-10-16,dividend,1.6097
RELIANCE,2009-11-26,split,2
RELIANCE,2010-05-10,dividend,1.7336
RELIANCE,2011-05-05,dividend,1.9812
RELIANCE,2012-05-31,dividend,2.105
RELIANCE,2013-05-10,dividend,2.2289
RELIANCE,2014-05-16,dividend,2.3527
RELIANCE,2015-05-08,dividend,2.4765
RELIANCE,2016-03-17,dividend,2.6004
RELIANCE,2017-07-13,dividend,2.7242
RELIANCE,2017-09-07,split,2
RELIANCE,2018-06-27,dividend,2.9718
RELIANCE,2019-08-02,dividend,3.2195
RELIANCE,2020-07-02,dividend,3.25
RELIANCE,2021-06-11,dividend,3.5
RELIANCE,2022-08-18,dividend,4
RELIANCE,2023-08-21,dividend,4.5
RELIANCE,2024-08-19,dividend,5
RELIANCE,2024-10-28,split,2
RELIANCE,2025-08-14,dividend,5.5
RELIANCE,2026-06-05,dividend,6
RVNL,2019-09-06,dividend,0.0929
RVNL,2020-12-08,dividend,1.14
RVNL,2021-04-08,dividend,1.14
RVNL,2021-11-30,dividend,0.44
RVNL,2022-03-24,dividend,1.58
RVNL,2022-09-22,dividend,0.25
RVNL,2023-04-06,dividend,1.77
RVNL,2023-09-20,dividend,0.36
RVNL,2024-09-23,dividend,2.11
RVNL,2025-08-21,dividend,1.72
RVNL,2026-02-11,dividend,1
RVNL,2026-08-18,dividend,0.71
SAIL,2005-01-31,dividend,1.5
SAIL,2005-08-11,dividend,1.8
SAIL,2006-02-01,dividend,1.25
SAIL,2006-08-10,dividend,0.75
SAIL,2007-02-01,dividend,1.6
SAIL,2007-08-08,dividend,1.5
SAIL,2008-02-01,dividend,1.9
SAIL,2008-07-31,dividend,1.8
SAIL,2009-01-30,dividend,1.3
SAIL,2009-07-30,dividend,1.3
SAIL,2010-02-01,dividend,1.6
SAIL,2010-07-29,dividend,1.7
SAIL,2011-01-18,dividend,1.2
SAIL,2011-08-10,dividend,1.2
SAIL,2012-02-15,dividend,1.2
SAIL,2012-08-09,dividend,0.8
SAIL,2013-02-15,dividend,1.6
SAIL,2013-08-02,dividend,0.4
SAIL,2014-02-18,dividend,2.02
SAIL,2015-02-18,dividend,1.75
SAIL,2015-08-11,dividend,0.25
SAIL,2019-08-22,dividend,0.5
SAIL,2021-02-04,dividend,1
SAIL,2021-09-20,dividend,1.8
SAIL,2021-11-09,dividend,4
SAIL,2022-03-28,dividend,2.5
SAIL,2022-07-28,dividend,2.25
SAIL,2023-03-24,dividend,1
SAIL,2023-09-20,dividend,0.5
SAIL,2024-02-20,dividend,1
SAIL,2024-09-19,dividend,1
SAIL,2025-09-08,dividend,1.6
SBICARD,2020-05-15,dividend,1
SBICARD,2022-03-30,dividend,2.5
SBICARD,2023-03-29,dividend,2.5
SBICARD,2024-03-28,dividend,2.5
SBICARD,2025-02-25,dividend,2.5
SBICARD,2026-03-11,dividend,2.5
SBILIFE,2018-04-03,dividend,2
SBILIFE,2019-04-03,dividend,2
SBILIFE,2021-04-05,dividend,2.5
SBILIFE,2022-03-29,dividend,2
SBILIFE,2023-03-16,dividend,2.5
SBILIFE,2024-03-15,dividend,2.7
SBILIFE,2025-03-07,dividend,2.7
SBILIFE,2026-03-06,dividend,2.7
SBIN,2005-06-17,dividend,1.1794
SBIN,2006-06-19,dividend,1.3209
SBIN,2007-06-13,dividend,1.3209
SBIN,2008-05-29,dividend,2.15
SBIN,2009-06-10,dividend,2.9
SBIN,2010-02-05,dividend,1
SBIN,2010-06-09,dividend,2
SBIN,2011-05-20,dividend,3
SBIN,2012-05-24,dividend,3.5
SBIN,2013-05-28,dividend,4.15
SBIN,2014-03-11,dividend,1.5
SBIN,2014-05-29,dividend,1.5
SBIN,2014-11-20,split,10
SBIN,2015-05-28,dividend,3.5
SBIN,2016-06-03,dividend,2.6
SBIN,2017-05-26,dividend,2.6
SBIN,2021-06-03,dividend,4
SBIN,2022-05-25,dividend,7.1
SBIN,2023-05-31,dividend,11.3
SBIN,2024-05-22,dividend,13.7
SBIN,2025-05-16,dividend,15.9
SBIN,2026-05-15,dividend,17.35
SCHAEFFLER,2005-03-30,dividend,0.7
SCHAEFFLER,2006-03-29,dividend,0.7
SCHAEFFLER,2007-03-29,dividend,0.8
SCHAEFFLER,2008-03-28,dividend,0.8
SCHAEFFLER,2009-03-30,dividend,0.9
SCHAEFFLER,2010-03-30,dividend,0.9
SCHAEFFLER,2011-03-30,dividend,1
SCHAEFFLER,2012-03-29,dividend,2
SCHAEFFLER,2013-03-26,dividend,1
SCHAEFFLER,2014-03-27,dividend,1.2
SCHAEFFLER,2015-03-30,dividend,1.5
SCHAEFFLER,2016-04-13,dividend,2
SCHAEFFLER,2017-04-12,dividend,2.4
SCHAEFFLER,2018-04-09,dividend,3.4
SCHAEFFLER,2019-04-22,dividend,6
SCHAEFFLER,2020-06-19,dividend,7
SCHAEFFLER,2021-04-19,dividend,7.6
SCHAEFFLER,2022-02-08,split,5
SCHAEFFLER,2022-04-19,dividend,16
SCHAEFFLER,2023-04-11,dividend,24
SCHAEFFLER,2024-04-19,dividend,26
SCHAEFFLER,2025-04-23,dividend,28
SCHAEFFLER,2026-04-23,dividend,35
SHREECEM,2005-08-08,dividend,4
SHREECEM,2006-07-21,dividend,5
SHREECEM,2007-03-21,dividend,6
SHREECEM,2008-07-10,dividend,8
SHREECEM,2009-05-04,dividend,5
SHREECEM,2009-07-16,dividend,5
SHREECEM,2010-01-25,dividend,5
SHREECEM,2010-08-05,dividend,8
SHREECEM,2011-02-04,dividend,6
SHREECEM,2011-07-21,dividend,8
SHREECEM,2012-01-27,dividend,6
SHREECEM,2012-05-18,dividend,6
SHREECEM,2012-10-08,dividend,8
SHREECEM,2013-05-03,dividend,8
SHREECEM,2013-10-17,dividend,12
SHREECEM,2014-01-31,dividend,10
SHREECEM,2014-08-28,dividend,22
SHREECEM,2015-11-05,dividend,14
SHREECEM,2016-02-10,dividend,12
SHREECEM,2016-03-17,dividend,12
SHREECEM,2016-08-22,dividend,16
SHREECEM,2017-02-06,dividend,100
SHREECEM,2017-07-21,dividend,24
SHREECEM,2018-01-18,dividend,20
SHREECEM,2018-07-20,dividend,30
SHREECEM,2019-01-29,dividend,25
SHREECEM,2019-07-31,dividend,35
SHREECEM,2020-02-24,dividend,110
SHREECEM,2021-07-22,dividend,60
SHREECEM,2022-02-10,dividend,45
SHREECEM,2022-07-13,dividend,45
SHREECEM,2023-02-16,dividend,45
SHREECEM,2023-06-01,dividend,55
SHREECEM,2024-02-08,dividend,50
SHREECEM,2024-07-23,dividend,55
SHREECEM,2025-02-05,dividend,50
SHREECEM,2025-07-21,dividend,60
SHREECEM,2025-11-03,dividend,80
SHREECEM,2026-07-17,dividend,70
SHRIRAMFIN,2005-08-30,dividend,0.2923
SHRIRAMFIN,2005-12-20,dividend,0.1949
SHRIRAMFIN,2006-07-13,dividend,0.3897
SHRIRAMFIN,2006-12-13,dividend,0.1949
SHRIRAMFIN,2007-08-10,dividend,0.3897
SHRIRAMFIN,2007-12-17,dividend,0.1949
SHRIRAMFIN,2008-07-24,dividend,0.7795
SHRIRAMFIN,2008-11-10,dividend,0.1949
SHRIRAMFIN,2009-07-16,dividend,0.7795
SHRIRAMFIN,2009-11-09,dividend,0.3897
SHRIRAMFIN,2010-06-03,dividend,0.7795
SHRIRAMFIN,2010-11-08,dividend,0.4872
SHRIRAMFIN,2011-06-10,dividend,0.7795
SHRIRAMFIN,2011-11-21,dividend,0.4872
SHRIRAMFIN,2012-06-21,dividend,0.7795
SHRIRAMFIN,2012-11-15,dividend,0.5846
SHRIRAMFIN,2013-06-21,dividend,0.7795
SHRIRAMFIN,2013-11-13,dividend,0.5846
SHRIRAMFIN,2014-06-25,dividend,0.7795
SHRIRAMFIN,2014-10-30,dividend,0.7795
SHRIRAMFIN,2015-07-22,dividend,1.1692
SHRIRAMFIN,2015-11-05,dividend,0.7795
SHRIRAMFIN,2016-07-18,dividend,1.1692
SHRIRAMFIN,2016-11-03,dividend,0.7795
SHRIRAMFIN,2017-06-21,dividend,1.1692
SHRIRAMFIN,2017-11-10,dividend,0.9744
SHRIRAMFIN,2018-07-18,dividend,1.1692
SHRIRAMFIN,2018-11-05,dividend,0.9744
SHRIRAMFIN,2019-06-19,dividend,1.3641
SHRIRAMFIN,2019-11-07,dividend,0.9744
SHRIRAMFIN,2020-11-09,dividend,1.2
SHRIRAMFIN,2021-04-05,dividend,1.2
SHRIRAMFIN,2021-06-16,dividend,1.2
SHRIRAMFIN,2021-11-09,dividend,1.6
SHRIRAMFIN,2022-03-11,dividend,2.4
SHRIRAMFIN,2023-01-03,dividend,3
SHRIRAMFIN,2023-06-16,dividend,4
SHRIRAMFIN,2023-11-06,dividend,4
SHRIRAMFIN,2024-02-06,dividend,2
SHRIRAMFIN,2024-07-23,dividend,3
SHRIRAMFIN,2024-11-07,dividend,4.4
SHRIRAMFIN,2025-01-10,split,5
SHRIRAMFIN,2025-01-31,dividend,2.5
SHRIRAMFIN,2025-07-11,dividend,3
SHRIRAMFIN,2025-11-07,dividend,4.8
SHRIRAMFIN,2026-07-03,dividend,6
SIEMENS,2005-01-07,dividend,0.5
SIEMENS,2005-05-09,dividend,0.45
SIEMENS,2006-01-06,dividend,1
SIEMENS,2006-06-13,split,5
SIEMENS,2007-01-02,dividend,1.9
SIEMENS,2008-01-14,dividend,2.4
SIEMENS,2008-02-29,split,2
SIEMENS,2009-01-14,dividend,3
SIEMENS,2010-01-19,dividend,5
SIEMENS,2011-01-18,dividend,5
SIEMENS,2012-01-16,dividend,6
SIEMENS,2013-01-16,dividend,6
SIEMENS,2014-01-15,dividend,5
SIEMENS,2015-01-14,dividend,6
SIEMENS,2016-01-21,dividend,10
SIEMENS,2016-08-12,dividend,27.5
SIEMENS,2017-01-31,dividend,6
SIEMENS,2018-01-25,dividend,7
SIEMENS,2019-01-28,dividend,7
SIEMENS,2020-02-03,dividend,7
SIEMENS,2021-01-27,dividend,7
SIEMENS,2022-01-20,dividend,8
SIEMENS,2023-01-31,dividend,10
SIEMENS,2024-01-30,dividend,10
SIEMENS,2025-01-30,dividend,12
SIEMENS,2026-07-29,dividend,18
SJVN,2010-09-01,dividend,0.6
SJVN,2011-08-17,dividend,0.8
SJVN,2012-08-24,dividend,0.94
SJVN,2013-09-04,dividend,0.96
SJVN,2014-09-01,dividend,0.98
SJVN,2015-02-16,dividend,0.63
SJVN,2015-09-14,dividend,0.42
SJVN,2016-02-16,dividend,0.63
SJVN,2016-09-14,dividend,0.47
SJVN,2017-02-22,dividend,2.25
SJVN,2017-09-14,dividend,0.5
SJVN,2018-02-21,dividend,1.9
SJVN,2018-09-17,dividend,0.2
SJVN,2019-02-18,dividend,1.5
SJVN,2019-09-19,dividend,0.65
SJVN,2020-02-25,dividend,1.7
SJVN,2020-09-21,dividend,0.5
SJVN,2021-02-23,dividend,1.8
SJVN,2021-09-21,dividend,0.4
SJVN,2022-02-21,dividend,1.15
SJVN,2022-09-21,dividend,0.55
SJVN,2023-02-17,dividend,1.15
SJVN,2023-09-21,dividend,0.62
SJVN,2024-02-21,dividend,1.15
SJVN,2024-09-12,dividend,0.65
SJVN,2025-02-21,dividend,1.15
SJVN,2025-09-18,dividend,0.31
SJVN,2026-02-20,dividend,1.15
SJVN,2026-08-24,dividend,0.35
SOLARINDS,2006-09-18,dividend,0.3
SOLARINDS,2007-09-12,dividend,0.3
SOLARINDS,2007-11-01,dividend,0.3
SOLARINDS,2008-09-10,dividend,0.3
SOLARINDS,2009-09-08,dividend,0.9
SOLARINDS,2010-02-17,dividend,0.7
SOLARINDS,2010-08-11,dividend,0.7
SOLARINDS,2010-11-11,dividend,0.8
SOLARINDS,2011-07-29,dividend,0.8
SOLARINDS,2011-11-22,dividend,1
SOLARINDS,2012-08-01,dividend,1
SOLARINDS,2012-11-15,dividend,1
SOLARINDS,2013-08-30,dividend,1.2
SOLARINDS,2013-11-13,dividend,1
SOLARINDS,2014-08-22,dividend,1.4
SOLARINDS,2014-11-19,dividend,1.6
SOLARINDS,2015-08-27,dividend,1.8
SOLARINDS,2015-11-09,dividend,1.8
SOLARINDS,2016-03-16,dividend,2.7
SOLARINDS,2016-07-13,split,5
SOLARINDS,2017-02-20,dividend,2
SOLARINDS,2017-08-09,dividend,3
SOLARINDS,2018-07-18,dividend,6
SOLARINDS,2019-07-18,dividend,7
SOLARINDS,2020-09-03,dividend,6
SOLARINDS,2021-08-18,dividend,6
SOLARINDS,2022-05-27,dividend,7.5
SOLARINDS,2023-06-09,dividend,8
SOLARINDS,2024-07-04,dividend,8.5
SOLARINDS,2025-07-08,dividend,10
SOLARINDS,2026-07-28,dividend,11
SRF,2005-06-29,dividend,0.5
SRF,2006-07-07,dividend,0.6
SRF,2007-03-22,dividend,0.8
SRF,2007-06-29,dividend,0.4
SRF,2008-03-18,dividend,0.6
SRF,2008-06-27,dividend,0.4
SRF,2008-10-31,dividend,1
SRF,2009-03-31,dividend,1
SRF,2009-11-12,dividend,1.4
SRF,2010-04-08,dividend,1.4
SRF,2010-11-02,dividend,1.4
SRF,2011-03-04,dividend,1.4
SRF,2011-11-22,dividend,1.4
SRF,2012-02-23,dividend,1.4
SRF,2012-11-15,dividend,1
SRF,2013-02-25,dividend,1
SRF,2013-11-07,dividend,0.6
SRF,2014-02-14,dividend,1.4
SRF,2014-08-27,dividend,1
SRF,2015-02-13,dividend,1
SRF,2015-08-28,dividend,1
SRF,2016-02-15,dividend,1
SRF,2016-08-16,dividend,1.2
SRF,2017-02-17,dividend,1.2
SRF,2017-08-16,dividend,1.2
SRF,2018-02-15,dividend,1.2
SRF,2018-08-14,dividend,1.2
SRF,2019-02-11,dividend,1.2
SRF,2019-08-13,dividend,1.4
SRF,2020-02-10,dividend,1.4
SRF,2020-08-06,dividend,1
SRF,2021-01-29,dividend,3.8
SRF,2021-08-05,dividend,2.4
SRF,2021-10-13,split,5
SRF,2022-02-03,dividend,4.75
SRF,2022-07-28,dividend,3.6
SRF,2023-02-07,dividend,3.6
SRF,2023-08-01,dividend,3.6
SRF,2024-02-07,dividend,3.6
SRF,2024-07-31,dividend,3.6
SRF,2025-02-04,dividend,3.6
SRF,2025-07-29,dividend,4
SRF,2026-01-27,dividend,5
SRF,2026-07-28,dividend,5
SUNDARMFIN,2005-02-02,dividend,1.5
SUNDARMFIN,2005-07-13,dividend,0.375
SUNDARMFIN,2006-07-18,dividend,3.375
SUNDARMFIN,2007-03-20,dividend,2.125
SUNDARMFIN,2007-07-09,dividend,0.5
SUNDARMFIN,2008-05-02,dividend,2.5
SUNDARMFIN,2008-07-08,dividend,1.25
SUNDARMFIN,2008-08-22,split,2
SUNDARMFIN,2009-03-04,dividend,2
SUNDARMFIN,2009-07-10,dividend,1.25
SUNDARMFIN,2010-02-09,dividend,3
SUNDARMFIN,2010-06-30,dividend,2
SUNDARMFIN,2011-02-02,dividend,3.5
SUNDARMFIN,2011-06-29,dividend,3.5
SUNDARMFIN,2012-02-01,dividend,3.75
SUNDARMFIN,2012-06-28,dividend,4
SUNDARMFIN,2012-12-13,split,2
SUNDARMFIN,2013-02-14,dividend,4.5
SUNDARMFIN,2013-07-02,dividend,4.5
SUNDARMFIN,2014-07-07,dividend,10
SUNDARMFIN,2015-02-10,dividend,4.5
SUNDARMFIN,2015-07-07,dividend,6
SUNDARMFIN,2016-02-09,dividend,4.5
SUNDARMFIN,2016-03-17,dividend,5.5
SUNDARMFIN,2016-07-05,dividend,1
SUNDARMFIN,2017-03-01,dividend,5
SUNDARMFIN,2017-07-04,dividend,6.5
SUNDARMFIN,2018-05-10,dividend,5
SUNDARMFIN,2018-07-04,dividend,7
SUNDARMFIN,2019-02-11,dividend,5
SUNDARMFIN,2019-07-03,dividend,12.5
SUNDARMFIN,2020-02-18,dividend,10
SUNDARMFIN,2020-07-02,dividend,3
SUNDARMFIN,2021-02-02,dividend,12
SUNDARMFIN,2021-08-24,dividend,6
SUNDARMFIN,2022-02-17,dividend,10
SUNDARMFIN,2022-07-08,dividend,10
SUNDARMFIN,2023-02-17,dividend,12
SUNDARMFIN,2023-07-05,dividend,15
SUNDARMFIN,2024-02-16,dividend,14
SUNDARMFIN,2024-07-31,dividend,16
SUNDARMFIN,2025-02-07,dividend,14
SUNDARMFIN,2025-07-09,dividend,21
SUNDARMFIN,2026-02-06,dividend,16
SUNDARMFIN,2026-07-06,dividend,24
SUNPHARMA,2005-09-19,dividend,0.375
SUNPHARMA,2006-09-06,dividend,0.55
SUNPHARMA,2007-03-15,dividend,0.675
SUNPHARMA,2008-08-25,dividend,1.05
SUNPHARMA,2009-08-21,dividend,1.375
SUNPHARMA,2010-09-09,dividend,1.375
SUNPHARMA,2010-11-25,split,5
SUNPHARMA,2011-09-02,dividend,1.75
SUNPHARMA,2012-08-14,dividend,2.125
SUNPHARMA,2013-07-29,split,2
SUNPHARMA,2013-09-19,dividend,2.5
SUNPHARMA,2014-09-11,dividend,1.5
SUNPHARMA,2015-10-21,dividend,3
SUNPHARMA,2016-09-08,dividend,1
SUNPHARMA,2017-09-18,dividend,3.5
SUNPHARMA,2018-09-17,dividend,2
SUNPHARMA,2019-08-20,dividend,2.75
SUNPHARMA,2020-02-17,dividend,3
SUNPHARMA,2020-08-19,dividend,1
SUNPHARMA,2021-02-09,dividend,5.5
SUNPHARMA,2021-08-23,dividend,2
SUNPHARMA,2022-02-09,dividend,7
SUNPHARMA,2022-08-19,dividend,3
SUNPHARMA,2023-02-08,dividend,7.5
SUNPHARMA,2023-07-28,dividend,4
SUNPHARMA,2024-02-09,dividend,8.5
SUNPHARMA,2024-07-12,dividend,5
SUNPHARMA,2025-02-06,dividend,10.5
SUNPHARMA,2025-07-07,dividend,5.5
SUNPHARMA,2026-02-05,dividend,11
SUNPHARMA,2026-07-07,dividend,5
SUPREMEIND,2005-09-20,dividend,0.9
SUPREMEIND,2006-09-25,dividend,1
SUPREMEIND,2006-11-13,split,2
SUPREMEIND,2007-01-25,dividend,0.5
SUPREMEIND,2007-10-01,dividend,1
SUPREMEIND,2008-01-24,dividend,0.7
SUPREMEIND,2008-10-03,dividend,0.9
SUPREMEIND,2009-09-01,dividend,2.4
SUPREMEIND,2010-01-18,dividend,1
SUPREMEIND,2010-09-03,dividend,2.6
SUPREMEIND,2010-10-18,split,5
SUPREMEIND,2011-02-04,dividend,1.3
SUPREMEIND,2011-09-05,dividend,3
SUPREMEIND,2012-01-31,dividend,1.5
SUPREMEIND,2012-09-06,dividend,4.5
SUPREMEIND,2013-01-28,dividend,2
SUPREMEIND,2013-09-05,dividend,5.5
SUPREMEIND,2014-01-27,dividend,2
SUPREMEIND,2014-09-08,dividend,6
